content;label
"Shitskin detected, only Indians, kikes and irrelevant American cuckservative neocons support Israel. The Palestinians are a stupid, militarily and politically incompetent race of dirt people and its a shame that Palestine was put in their hands, but Palestine is the white man's creation. Hadrian destroyed Judea when those shifty little nose men had an uprising and started massacring, torturing, and enslaving Christian and Roman civilians. He wiped them off the face of the map, burning their towns, slaughtering their army, enslaving the survivors, banning Judaism, and renaming Judea to Syria Palaestina, a name stemming from the word ""Phillistine"", he named it after the biblical enemy of the Jews to further humiliate them. Even if you ignore the subversion of western societies carried out by Jewish hands who know they can run away to Israel when things get bad, it should still be Palestine. Any white man who supports Israel is a coward and a race traitor.";1
>>172296819 look at this curry nigger duck HAHAAHAHAH look at that ugly nigger face ahahahahaha;1
"Any ""conservative"" who supports gays and lesbians over transgender people is a fraud. That ""conservative"" is supporting monkeypox spreading poop on dick gay anal sex and the weird things lesbians do. If you support lesbians, you are teaching your 6 year old daughter to do those things. Gays and lesbians are sexual perverts who insist on telling the public about their perversion. Transgenderism affirms traditional gender roles and is non-sexual (transgenders can be celibate).  Any ""conservative"" who supports non-whites over white transgender people is a race traitor who deserves everything they are going to get as white genocide continues. Your extinction is guaranteed if you take the non-white side. The non-whites are evil and will turn on you.";1
I came across alot of white Americans and Europeans on the internet and they were literal nigger lovers, I tried to convince them that blacks are subhumans and I brought up the statistics and everything but they're ignoring the obvious facts, like don't they know niggers in real life and what they can do?;1
>>390198792 Whites are totally unified, so are blacks, and Asians, and Arabs too huh? Nah Arabs fuck over other Arabs, jews fuck over other jews, nigs fuck over other nigs. I mean just look at black on black crime. High af. Look at white people trannies and Christians sometimes both. We're in a new fucked up era and it needs to change from this bullshit save My culture that's probably also full of pedos and rapists and brutal sick fucks to fuck globo homo. The reason we even hate so many other races are because the fake jews. I mean shit if not the fake jews then it'd be the brits or the ottomans or whatever tf the next globohomo is but for rn I got hate for thee globo homo, changing policy in the worst ways in my country and countries around the world. US hating niggers and hating regular normal Jewish people that aren't talmudic zionist crazy fucks or Mexicans ain't going to fix shit. How tf did such a small minority of people fracture the whole world and indocternate them with such fuckin stupid beliefs wether it be pro tranny or pro illogical racism. Like il say it yah I do hate roundy ghetto loud ass black people, but imma say it some of the funniest mother fuckers I met are black, the best people in sports are niggers, the best rappers are mainly niggers, what am I gonna listen to nf while he plays a piano talking about his sad whatever tf. No im going to listen to a uneducated hate filled nigger that knows how to smack his lips right. Look all I'm saying is all this hate on here just seems so fuckin low iq sometimes.;1
The number of black Americans in the middle class has grown tremendously in the past few years.  They're getting educated and leaving their ghettos in record numbers for a better life.  Multiple successful black families live in my upper middle class neighborhood alone. >>  Anonymous  08/08/22(Mon)11:09:45 No.390199811 >>390199691 Statistics made by obama(a nigger) I persume?;1
"Constantly, while citing my ""privledge"" as justification to not hire, promote, help, cut in line, verbally denigrate, ect. Its all so tiresome. My kids are gonna be pure 1488 save the the Asians (fuck the Chinese thou). Time to reignite white, hot, hatred.";1
>>390176971 that nigger doesn't even look human;1
I keep saying this but retards don't believe me. Hitler unleashed what cannot be stopped anymore. National Socialism will rise far greater than any religion and will be the death blow of Jews.;1
>>390193727 >nigger >roastie >nurse >from Houston I don't think I could've made a shittier demographic if I tried. fuck this nigger whore and fuck nurses.  Women shouldn't drive.;1
The BASED stabberman's action was perfectly justified morally and legally.  >morally 1. the nigger whitoid thief jumped the counter, cornering BASED stabberman in the corner 2. stabberman counter-attacked immediately, he did not have the moral requirement to give the criminal the initiative in a fight 3. once the fight started, stabberman had to fight until the threat is neutralised, once the threat is neutralised, he stopped immediately 4. the fact that nigger whitoid thief went straight for the stuff is irrelevant, since self-defense decision is made seconds before action, and you cannot be expected to change your mind within milliseconds of new information 5. the position of stab is irrelevant since in the melee you cannot be expected to only precisely stab at /pol/ approved locations  >legally 1. BASED stabberman was acting in defense of his life and property and thus acting in self-defense 2. he only used the force necessary to defend himself, stopped immediately after the threat is neutralised and called for help 3. police already talked to and chosen to not charge him;1
Hitler was just the beginning, a mere drop in the ocean of what is yet to come. Maybe it won't happen in our timeline but be sure that at some point, it will, simply because it's the only true political system that can move mankind to infinity and beyond. Don't fall for the jewish lies telling you that National Socialism died in 1945, they want you to believe that so they never feel threatened again.;1
>>390201959 I don't have to cope, because I know the truth. All you have is jewish produced nigger porn and that's it.;1
